creation_id,title,filename,created_at,preset,model,prompts,initial_resolution,runtime,seed,prompt_weight,refiner_weight,start_image_weight,noise_weight,sampling_method,clip_guidance,addon_models,control_net,start_image
vz4gOEqZoyft3WmDoENX,The jar of souls,vz4gOEqZoyft3WmDoENX--1--hlvru.jpg,2023-02-02T19:09:52.572Z,none,dalle2,"weight: 1 ""Siphon all the life inside away cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,1456150477,None,Off,50%,50%,None,None,None,None,No
0hudWbBhLumQV1Y8dvRd,The genie in the jar,0hudWbBhLumQV1Y8dvRd--1--ww11r.jpg,2023-02-02T19:11:37.470Z,none,dalle2,"weight: 1 ""The jar of souls cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,3427745475,None,Off,50%,50%,None,None,None,None,No
3MzcV1EIJiy3iMdlll15,A monster at your window,3MzcV1EIJiy3iMdlll15--1--xky3m.jpg,2023-02-02T19:17:50.040Z,none,dalle2,"weight: 1 ""The genie in the jar cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,755013792,None,Off,50%,50%,None,None,None,None,No
3MoXvxypCgdhF53lkbCq,The mountain range,3MoXvxypCgdhF53lkbCq--1--tkhof.jpg,2023-02-02T20:20:42.335Z,none,dalle2,"weight: 1 ""The alps at sunset cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Thomas Kinkade, Bob Ross, landscapes, plant life mountains, clouds, mist, sunset""",Medium,Short,3888139042,None,Off,50%,50%,None,None,None,None,No
9urWTCwmZWkFOPcMeU9Q,Moon fall,9urWTCwmZWkFOPcMeU9Q--1--t1eqt.jpg,2023-02-02T20:38:56.556Z,none,dalle2,"weight: 1 ""interstellar  cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Outer space, sci-fi, spaceship, dark, blue and black coplimentary colors""",Medium,Short,1155280523,None,Off,50%,50%,None,None,None,None,No
oRrEcu9ZTAsfx8OpEd5l,Walking through the forrest,oRrEcu9ZTAsfx8OpEd5l--1--ob0qn.jpg,2023-02-02T22:49:14.027Z,none,dalle2,"weight: 1 ""Walking through the forrest  cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Thomas Kinkade, Bob Ross, natural world, landscapes, plant life, green and brown complimentary colors""",Medium,Short,2912865435,None,Off,50%,50%,None,None,None,None,No
KyPHUWdtvuy96JVgWmTC,The overgrown forrest,KyPHUWdtvuy96JVgWmTC--1--m22ef.jpg,2023-02-02T22:54:50.396Z,none,dalle2,"weight: 1 ""Walking through  forrest of dreams cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,2901432750,None,Off,50%,50%,None,None,None,None,No
vCMpiXUk0aSSX0xiYips,War on machines,vCMpiXUk0aSSX0xiYips--1--ira8c.jpg,2023-02-02T23:35:40.191Z,none,dalle2,"weight: 1 ""Tremors cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,2852141109,None,Off,50%,50%,None,None,None,None,No
oOJYn6A5EwdPctsMfx1y,Mini Mech,oOJYn6A5EwdPctsMfx1y--1--gl2ii.jpg,2023-02-02T23:59:01.687Z,none,dalle2,"weight: 1 ""War on machines cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,2239798382,None,Off,50%,50%,None,None,None,None,No
ZD6G3ErzCQjP6lFycyhE,A signal from the heavens,ZD6G3ErzCQjP6lFycyhE--1--up3ie.jpg,2023-02-03T00:20:41.423Z,none,dalle2,"weight: 1 ""but blasters cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,1259109021,None,Off,50%,50%,None,None,None,None,No
tpPWgCxr55S1UW87IkWI,Agumsha the lizard prince,tpPWgCxr55S1UW87IkWI--1--4pmrz.jpg,2023-02-03T00:53:04.358Z,none,dalle2,"weight: 1 ""Shriekers cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Thumb,Short,2421608201,None,Off,50%,50%,None,None,None,None,No
WZ434D7zGNSmbg8frBzE,a fight with a dinosaur,WZ434D7zGNSmbg8frBzE--1--kc70x.jpg,2023-02-03T01:30:13.519Z,none,dalle2,"weight: 1 ""a fight with a dinosaur cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Thomas Kinkade, Bob Ross, natural world, landscapes""",Medium,Short,3252378279,None,Off,50%,50%,None,None,None,None,No
od2TjrnO3rCDa3REUEeI,Finding the god mech,od2TjrnO3rCDa3REUEeI--1--wjd98.jpg,2023-02-03T02:07:00.087Z,none,dalle2,"weight: 1 ""Become god cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,2121738351,None,Off,50%,50%,None,None,None,None,No
05AFEt30AnUucR4RJ0Bl,The witch priest leading a coven,05AFEt30AnUucR4RJ0Bl--1--6nbsu.jpg,2023-02-03T02:21:52.930Z,none,dalle2,"weight: 1 ""Chakras cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,2190349468,None,Off,50%,50%,None,None,None,None,No
Tzn07uPEPFuIxuz1dOaH,The apocalyptic ambulance,Tzn07uPEPFuIxuz1dOaH--1--6ymx7.jpg,2023-02-03T17:27:35.566Z,none,dalle2,"weight: 1 ""the drag cab cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,3365507688,None,Off,50%,50%,None,None,None,None,No
a44ThxrJ6RVIGFo7cVmL,A wiccan initiation,a44ThxrJ6RVIGFo7cVmL--1--zzt75.jpg,2023-02-03T17:35:50.237Z,none,dalle2,"weight: 1 ""A wiccan initiation cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,2143112817,None,Off,50%,50%,None,None,None,None,No
n6oJyHbRFHoSN4amHVRj,Lavender town in snow,n6oJyHbRFHoSN4amHVRj--1--g0heo.jpg,2023-02-03T17:47:12.805Z,none,dalle2,"weight: 1 ""Lavender town cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,2248415100,None,Off,50%,50%,None,None,None,None,No
H7F2wA8rTkB9vpEGiLWf,Destroyed by a black hole,H7F2wA8rTkB9vpEGiLWf--1--ypwfi.jpg,2023-02-03T17:51:11.867Z,none,dalle2,"weight: 1 ""falling in reverse cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,2233956587,None,Off,50%,50%,None,None,None,None,No
ZL2VbtCKDMEaLZjIxWrE,The forgotten city,ZL2VbtCKDMEaLZjIxWrE--1--u3f70.jpg,2023-02-03T17:54:20.138Z,none,dalle2,"weight: 1 ""The forgotten city cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, beautiful, photographic, realistic, fantastical, Thomas Kinkade, Bob Ross, natural world, landscapes, plant life, sunbeams, green and brown complimentary colors""",Thumb,Short,1964273323,None,Off,50%,50%,None,None,None,None,No
3OEedwvvm2M1Ns3ZbFAA,the old wiccan priest,3OEedwvvm2M1Ns3ZbFAA--1--dt4s9.jpg,2023-02-03T18:20:08.045Z,none,dalle2,"weight: 1 ""the wiccan priest cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Thomas Kinkade, Bob Ross, natural world, landscapes, plant life, flowers, colorful, sunbeams""",Medium,Short,1887752902,None,Off,50%,50%,None,None,None,None,No
udNiMXJJK3uUBI9MoQjf,the power of the wiccan circle,udNiMXJJK3uUBI9MoQjf--1--bl1dm.jpg,2023-02-03T18:33:02.334Z,none,dalle2,"weight: 1 ""The wiccan circle cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, beautiful, photographic, realistic, fantastical, Thomas Kinkade, Bob Ross, natural world, landscapes, plant life, flowers, colorful, sunbeams""",Thumb,Short,1899218004,None,Off,50%,50%,None,None,None,None,No
EUsp4hzVw99nWPwUZq4J,Grief for the lost souls,EUsp4hzVw99nWPwUZq4J--1--abrq3.jpg,2023-02-03T18:40:22.439Z,none,dalle2,"weight: 1 ""The man who talks in hands cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,1698341445,None,Off,50%,50%,None,None,None,None,No
jpOXbBCOlrGvnM8syzS9,The expedition's camp,jpOXbBCOlrGvnM8syzS9--1--0gbvy.jpg,2023-02-03T18:42:06.640Z,none,dalle2,"weight: 1 ""Entery number 17 cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,3536777541,None,Off,50%,50%,None,None,None,None,No
ZXkD96zdxjXBYU44nwhb,The ferry ride through the river styx,ZXkD96zdxjXBYU44nwhb--1--bzrca.jpg,2023-02-03T18:42:33.685Z,none,dalle2,"weight: 1 ""Dark, darker, yet darker cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,2122877241,None,Off,50%,50%,None,None,None,None,No
6RSXQcQcGwDBzDcIjZyA,Look up and see,6RSXQcQcGwDBzDcIjZyA--1--bst4n.jpg,2023-02-03T18:45:20.770Z,none,dalle2,"weight: 1 ""cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours
Photon readings negative""",Medium,Short,2556740213,None,Off,50%,50%,None,None,None,None,No
1sfXLkTlTJZlpP8G5uBh,The hideout,1sfXLkTlTJZlpP8G5uBh--1--i0buo.jpg,2023-02-03T18:45:48.697Z,none,dalle2,"weight: 1 ""Photon readings negative cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,3073239279,None,Off,50%,50%,None,None,None,None,No
0HObfMrbb7IlQ43dfqq2,"the all seeing cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fanta...",0HObfMrbb7IlQ43dfqq2--1--7r8on.jpg,2023-02-03T22:48:52.004Z,none,dalle2,"weight: 1 ""the all seeing cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,3232331399,None,Off,50%,50%,None,None,None,None,No
ZAwadsdRzYXdVauhwAgI,The illuminati's god of the all sight,ZAwadsdRzYXdVauhwAgI--1--fti0h.jpg,2023-02-03T22:49:24.799Z,none,dalle2,"weight: 1 ""The all seeing eye cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,1902712782,None,Off,50%,50%,None,None,None,None,No
tMcIkXRZeDgIdRoEv3Yx,The forgotten shrine,tMcIkXRZeDgIdRoEv3Yx--1--wpwq0.jpg,2023-02-03T22:54:50.830Z,none,dalle2,"weight: 1 ""The iluminati cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,3271311399,None,Off,50%,50%,None,None,None,None,No
bFrE4W3cCj5DEmurQwBJ,The evil guys lair,bFrE4W3cCj5DEmurQwBJ--1--6jpkp.jpg,2023-02-04T03:12:45.953Z,none,dalle2,"weight: 1 ""ozzy's boneyard cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,1325865327,None,Off,50%,50%,None,None,None,None,No
QT2oZsJORMlICbPOGGGI,The god of cycles preparing for rebirth,QT2oZsJORMlICbPOGGGI--1--pvjsl.jpg,2023-02-04T03:14:59.258Z,none,dalle2,"weight: 1 ""Ghost data cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,932665196,None,Off,50%,50%,None,None,None,None,No
sghTr2bTRX9JiiC52KWS,The busted bunker,sghTr2bTRX9JiiC52KWS--1--25gpg.jpg,2023-02-04T03:24:57.091Z,none,dalle2,"weight: 1 ""Dubstep gutter cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,1139007222,None,Off,50%,50%,None,None,None,None,No
RstibGuL8mQvNhSX8GiG,The holy quad,RstibGuL8mQvNhSX8GiG--grid.jpg,2023-02-04T03:26:33.542Z,none,dalle2,"weight: 1 ""The holy element cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,3320083299,None,Off,50%,50%,None,None,None,None,No
6XiSD6jHYUEFsicfxQHn,The spirit of air,6XiSD6jHYUEFsicfxQHn--1--3p4u4.jpg,2023-02-04T03:32:44.740Z,none,dalle2,"weight: 1 ""The spirit of air cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,552397311,None,Off,50%,50%,None,None,None,None,No
EKxkUj3et3ou581rSCPQ,the spirit of fire,EKxkUj3et3ou581rSCPQ--1--bco1a.jpg,2023-02-04T03:33:09.570Z,none,dalle2,"weight: 1 ""the spirit of fire cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,229259415,None,Off,50%,50%,None,None,None,None,No
ecpbk9yT5pjrBu10Qd8e,the spirit of water,ecpbk9yT5pjrBu10Qd8e--1--xcrf7.jpg,2023-02-04T03:33:31.220Z,none,dalle2,"weight: 1 ""the spirit of water cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,3020036728,None,Off,50%,50%,None,None,None,None,No
KXJ0Ei5eC2TSPgqt59pq,The spirit of earth,KXJ0Ei5eC2TSPgqt59pq--1--s1tbs.jpg,2023-02-04T03:33:54.207Z,none,dalle2,"weight: 1 ""The spirit of earth cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,2074865524,None,Off,50%,50%,None,None,None,None,No
DEzK67ArTCpU1Mk2eMeu,The aftermath of the battle,DEzK67ArTCpU1Mk2eMeu--1--zhzga.jpg,2023-02-04T16:39:14.073Z,none,dalle2,"weight: 1 ""The aftermath of the battle cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,3981193415,None,Off,50%,50%,None,None,None,None,No
Ift3PU6s4MUi3B9AkWH8,Searching in the ruins of you hometown,Ift3PU6s4MUi3B9AkWH8--1--224xr.jpg,2023-02-04T16:41:19.066Z,none,dalle2,"weight: 1 ""The human spirit cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,571929626,None,Off,50%,50%,None,None,None,None,No
Sfc2y9E2QHwgvgu91rRH,Arrival at your village,Sfc2y9E2QHwgvgu91rRH--1--6iafl.jpg,2023-02-04T16:43:45.084Z,none,dalle2,"weight: 1 ""The first kill cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,3702041507,None,Off,50%,50%,None,None,None,None,No
BKhcBs4xH6HnIZUiDNlz,The result of war,BKhcBs4xH6HnIZUiDNlz--1--mu9w0.jpg,2023-02-04T17:05:55.819Z,none,dalle2,"weight: 1 ""Hopeless cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, artstation, deep color, unreal engine, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colors""",Medium,Short,3303256918,None,Off,50%,50%,None,None,None,None,No
QZIqiv5QJE8N3GZSKRGm,The Crimson Forrest,QZIqiv5QJE8N3GZSKRGm--1--g2uyk.jpg,2023-02-04T19:30:54.665Z,none,dalle2,"weight: 1 ""The Crimson Forrest cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, beautiful, photographic, realistic, fantastical, Thomas Kinkade, Bob Ross, natural world, landscapes, plant life, sunbeams, green and brown complimentary colors""",Medium,Short,1897070462,None,Off,50%,50%,None,None,None,None,No
TId5RBWygQ5fwNEh0yhW,The wrath of god,TId5RBWygQ5fwNEh0yhW--1--1llt3.jpg,2023-02-04T20:15:59.375Z,none,dalle2,"weight: 1 ""The storm is coming down cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, beautiful, photographic, realistic, fantastical, Thomas Kinkade, Bob Ross, natural world, landscapes, plant life, sunbeams, green and brown complimentary colors""",Medium,Short,1152068884,None,Off,50%,50%,None,None,None,None,No
ohU9GoLmK5HUyW9WBqGK,The enemies of god,ohU9GoLmK5HUyW9WBqGK--1--7z0hg.jpg,2023-02-04T20:20:15.224Z,none,dalle2,"weight: 1 ""The wrath of god cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, beautiful, photographic, realistic, fantastical,
 Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colors""",Medium,Short,1988483553,None,Off,50%,50%,None,None,None,None,No
jmx4skh97WwObnYKbfaU,Raiding the invincable forrtress,jmx4skh97WwObnYKbfaU--1--rx6od.jpg,2023-02-04T20:24:45.280Z,none,dalle2,"weight: 1 ""T give credit where credit is due cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colors""",Medium,Short,2597930541,None,Off,50%,50%,None,None,None,None,No
W005KeagNKHYmKd5M2kq,"Cat Screen print, pop art, splash screen art, triadic colors, digital art, 8k resolution trending on Artstation, golden ratio, symmetrical,...",W005KeagNKHYmKd5M2kq--1--w2f62.jpg,2023-02-04T23:12:11.598Z,none,dalle2,"weight: 1 ""Cat Screen print, pop art, splash screen art, triadic colors, digital art, 8k resolution trending on Artstation, golden ratio, symmetrical, rule of thirds, geometric bauhaus""",Medium,Short,657955790,None,Off,50%,50%,None,None,None,None,No
gPfPjBONqFCg6p04jg7t,"Cat Professional photography, bokeh, natural lighting, canon lens, shot on dslr 64 megapixels sharp focus",gPfPjBONqFCg6p04jg7t--1--4rh81.jpg,2023-02-04T23:13:27.242Z,none,dalle2,"weight: 1 ""Cat Professional photography, bokeh, natural lighting, canon lens, shot on dslr 64 megapixels sharp focus""",Medium,Short,917248652,None,Off,50%,50%,None,None,None,None,No
t1gWNJ7hZELHxi4AIkf7,The giant spiders in australia,t1gWNJ7hZELHxi4AIkf7--1--xgssy.jpg,2023-02-05T00:40:14.635Z,none,dalle2,"weight: 1 ""The giant spiders in australia cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colors""",Medium,Short,2274413172,None,Off,50%,50%,None,None,None,None,No
hHjErGiQAWj7PPNUmIY3,The temple of spirit,hHjErGiQAWj7PPNUmIY3--1--fhn2c.jpg,2023-02-05T00:45:20.434Z,none,dalle2,"weight: 1 ""The fortress of solitude cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colors""",Medium,Short,2509891440,None,Off,50%,50%,None,None,None,None,No
hQNwGCPidjL6E9CCl8Qn,The fortress of solitude,hQNwGCPidjL6E9CCl8Qn--1--ndhfe.jpg,2023-02-05T01:36:04.695Z,none,dalle2,"weight: 1 ""The fortress of solitude cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colors""",Medium,Short,3480821290,None,Off,50%,50%,None,None,None,None,No
c0kCWDqOqqX9FVCtbNL9,Hogwarts,c0kCWDqOqqX9FVCtbNL9--1--tbuo6.jpg,2023-02-05T21:43:48.065Z,none,dalle2,"weight: 1 ""Hogwarts cinematic, brilliant, stunning, intricate and meticulously hyperdetailed, dramatic atmospheric, digital, a masterpiece, fantasy, epic, deep color, beautiful, photographic, realistic, fantastical, Greg Rutkowski, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colors""",Medium,Short,173866179,None,Off,50%,50%,None,None,None,None,No
iVQCr2XTl1TLLRTbIzDu,"doctor octaganupus a masterpiece, 8k resolution, dark fantasy concept art, by Greg Rutkowski, dynamic lighting, hyperdetailed, intricately d...",iVQCr2XTl1TLLRTbIzDu--1--t04as.jpg,2023-02-06T22:31:14.411Z,none,dalle2,"weight: 1 ""doctor octaganupus a masterpiece, 8k resolution, dark fantasy concept art, by Greg Rutkowski, dynamic lighting, hyperdetailed, intricately detailed, Splash screen art, trending on Artstation, deep color, Unreal Engine, volumetric lighting, Alphonse Mucha, Jordan Grimmer, purple and yellow complementary colours""",Medium,Short,1165255055,None,Off,50%,50%,None,None,None,None,No
